type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
,ZONE INDUSTRIELLE C,17.0,7181.0,Feluy,Hainaut,,,,,"17.0 ZONE INDUSTRIELLE C, Feluy, Hainaut, Belgium 7181",50.562207,4.250265
,RUE DE BRUXELLES,45.0,1300.0,Wavre,Brabant Wallon,,,,,"45.0 RUE DE BRUXELLES, Wavre, Brabant Wallon, Belgium 1300",50.7181025,4.6118519
,RUE DE BRUXELLES ,45.0,1300.0,Wavre,Brabant Wallon,,,,,"45.0 RUE DE BRUXELLES , Wavre, Brabant Wallon, Belgium 1300",50.7181025,4.6118519
,RUE DE LA PISCINE,,6791.0,Athus,Luxembourg,,,,," RUE DE LA PISCINE, Athus, Luxembourg, Belgium 6791",49.5685501,5.8526167
,RUE DU CLEMARAIS,,6790.0,Aubange,Luxembourg,,,,," RUE DU CLEMARAIS, Aubange, Luxembourg, Belgium 6790",49.5731332,5.7963745
,PROMENADE ST-JEAN L AGNEAU,4.0,4500.0,Huy,Liège,,,,,"4.0 PROMENADE ST-JEAN L AGNEAU, Huy, Liège, Belgium 4500",50.5171114,5.2651475
,AVENUE DU PARC INDUSTRIEL,159.0,4041.0,Milmort,Liège,,,,,"159.0 AVENUE DU PARC INDUSTRIEL, Milmort, Liège, Belgium 4041",50.6896117,5.5767128
,NIEUWE GENTSESTEENWEG ,21.0,1702.0,Groot-Bijgaarden,Vlaams-Brabant,,,,,"21.0 NIEUWE GENTSESTEENWEG , Groot-Bijgaarden, Vlaams-Brabant, Belgium 1702",50.8778917,4.2819553
,AVENUE PIERRE HOLOFFE,21.0,1342.0,Limelette,Brabant Wallon,,,,,"21.0 AVENUE PIERRE HOLOFFE, Limelette, Brabant Wallon, Belgium 1342",50.6899747,4.5283807
,,0.0,6870.0,Saint-Hubert,Luxembourg,,,,,"0.0 None, Saint-Hubert, Luxembourg, Belgium 6870",50.0400093,5.3405261
,RUE DES SAPINETTE ,,5020.0,Suarlée,Namur,,,,," RUE DES SAPINETTE , Suarlée, Namur, Belgium 5020",50.4753169,4.7979455
Appareil fixe-Vast apparaat,Plaats ,60.0,1547.0,BEVER,Vlaams-Brabant,"IBO  t Sterretje, gang gelijkvloers",Oui-Ja,Non-Nee,schooldagen: 6u30 - 8u30 en 15u45 - 18u30 / woensdagnamiddag: 11u55 - 18u30 / snipperdagen en vakanties: 6u30 - 18u30 ,"60.0 Plaats , BEVER, Vlaams-Brabant, Belgium 1547",50.7068251,3.9276615
,AVENUE EMILE GRYZON,1.0,1070.0,Bruxelles,Bruxelles-Brussel,,,,,"1.0 AVENUE EMILE GRYZON, Bruxelles, Bruxelles-Brussel, Belgium 1070",50.8154727,4.2945407
,RUE SAINT PIERRE,14.0,1301.0,Bierges,Brabant Wallon,,,,,"14.0 RUE SAINT PIERRE, Bierges, Brabant Wallon, Belgium 1301",50.7104608,4.589976
,AVENUE DE LA SALM ,162.0,4980.0,Trois-Ponts,Liège,,,,,"162.0 AVENUE DE LA SALM , Trois-Ponts, Liège, Belgium 4980",50.3657478,5.8747999
,AVENUE DE L INDEPENDANCE ,31.0,4020.0,Liège,Liège,,,,,"31.0 AVENUE DE L INDEPENDANCE , Liège, Liège, Belgium 4020",50.6630668,5.6474068
,RUE EDMOND TOLLENAERE,32.0,1020.0,Bruxelles,Bruxelles-Brussel,,,,,"32.0 RUE EDMOND TOLLENAERE, Bruxelles, Bruxelles-Brussel, Belgium 1020",50.8750311,4.3406613
,RUE DE LA PLATE TAILLE ,99.0,6440.0,Boussu-lez-Walcourt,Hainaut,,,,,"99.0 RUE DE LA PLATE TAILLE , Boussu-lez-Walcourt, Hainaut, Belgium 6440",50.1897331,4.3747181
,PLACE DE L HOTEL DE VILLE ,,5650.0,Walcourt,Namur,,,,," PLACE DE L HOTEL DE VILLE , Walcourt, Namur, Belgium 5650",50.2512595,4.4307617
,RUE DE LA SALLE,,5650.0,Walcourt,Namur,,,,," RUE DE LA SALLE, Walcourt, Namur, Belgium 5650",50.2400029,4.4505559
,RUE DES ECOLES ,6.0,5650.0,Walcourt,Namur,,,,,"6.0 RUE DES ECOLES , Walcourt, Namur, Belgium 5650",50.3116333,4.4973628
,NOORDLAAN,,9200.0,Dendermonde,Oost-Vlaanderen,,,,," NOORDLAAN, Dendermonde, Oost-Vlaanderen, Belgium 9200",51.033409,4.0956372
,VICHTSESTEENWEG ,39.0,8570.0,Anzegem,West-Vlaanderen,,,,,"39.0 VICHTSESTEENWEG , Anzegem, West-Vlaanderen, Belgium 8570",50.8446051,3.4461577
,Rue de Vodelée ,,5600.0,Romedenne,Namur,,,,," Rue de Vodelée , Romedenne, Namur, Belgium 5600",50.1722089,4.7060262
,Astridlaan ,85.0,1970.0,Wezembeek-Oppem,Vlaams-Brabant,,,,,"85.0 Astridlaan , Wezembeek-Oppem, Vlaams-Brabant, Belgium 1970",50.8353166,4.4994332
,Leopoldstraat,33.0,1980.0,Zemst,Vlaams-Brabant,,,,,"33.0 Leopoldstraat, Zemst, Vlaams-Brabant, Belgium 1980",50.9829045,4.4606135
,Groenenborgerlaan,171.0,2020.0,Antwerpen,Antwerpen,,,,,"171.0 Groenenborgerlaan, Antwerpen, Antwerpen, Belgium 2020",51.1770817,4.4162557
,Desguinlei ,25.0,2018.0,Antwerpen,Antwerpen,,,,,"25.0 Desguinlei , Antwerpen, Antwerpen, Belgium 2018",51.194908,4.4044371
,Jan Van Rijswijcklaan ,155.0,2018.0,Antwerpen,Antwerpen,,,,,"155.0 Jan Van Rijswijcklaan , Antwerpen, Antwerpen, Belgium 2018",51.1942428,4.4026258
,Berismenil ,,6982.0,Samrée,Luxembourg,,,,," Berismenil , Samrée, Luxembourg, Belgium 6982",50.1912501,5.6579099
,Rte de Gembloux ,43.0,5310.0,Eghezée,Namur,,,,,"43.0 Rte de Gembloux , Eghezée, Namur, Belgium 5310",50.5964698,4.8587722
,Rte de Gembloux,43.0,5310.0,Eghezée,Namur,,,,,"43.0 Rte de Gembloux, Eghezée, Namur, Belgium 5310",50.5964698,4.8587722
,Bd Anspach ,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"1.0 Bd Anspach , Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8481132,4.3493962
,Rue Marie Curie ,12.0,4431.0,Loncin,Liège,,,,,"12.0 Rue Marie Curie , Loncin, Liège, Belgium 4431",50.6698576,5.4998219
,Chée de Binche ,56.0,7000.0,Mons,Hainaut,,,,,"56.0 Chée de Binche , Mons, Hainaut, Belgium 7000",50.4518642,3.9809829
,Port de Praye ,1.0,6250.0,Pont-de-Loup,Hainaut,,,,,"1.0 Port de Praye , Pont-de-Loup, Hainaut, Belgium 6250",50.4169849,4.5430063
,Rue du Déversoir ,1.0,6010.0,Couillet,Hainaut,,,,,"1.0 Rue du Déversoir , Couillet, Hainaut, Belgium 6010",50.3944272,4.4760463
,Allée de l Améthyste,,1020.0,Bruxelles,Bruxelles-Brussel,,,,," Allée de l Améthyste, Bruxelles, Bruxelles-Brussel, Belgium 1020",50.884218,4.3580002
,Europastraat ,36.0,2321.0,Meer,Antwerpen,,,,,"36.0 Europastraat , Meer, Antwerpen, Belgium 2321",51.4692504,4.7264873
,Boerenkrijglaan,61.0,2260.0,Westerlo,Antwerpen,,,,,"61.0 Boerenkrijglaan, Westerlo, Antwerpen, Belgium 2260",51.0944666,4.9121595
,Heultjedorp ,3.0,2260.0,Westerlo,Antwerpen,,,,,"3.0 Heultjedorp , Westerlo, Antwerpen, Belgium 2260",51.0893765,4.8392616
,Kerkofstraat ,4.0,2260.0,Westerlo,Antwerpen,,,,,"4.0 Kerkofstraat , Westerlo, Antwerpen, Belgium 2260",51.1281339,4.8703987
,Stijn Streuvelsstraat ,9.0,2260.0,Westerlo,Antwerpen,,,,,"9.0 Stijn Streuvelsstraat , Westerlo, Antwerpen, Belgium 2260",51.1173552,4.864139
,Gemeentestraat ,9.0,2260.0,Oevel,Antwerpen,,,,,"9.0 Gemeentestraat , Oevel, Antwerpen, Belgium 2260",51.13892,4.90737
,Gevaertlaan ,1.0,2260.0,Zoerle-Parwijs,Antwerpen,,,,,"1.0 Gevaertlaan , Zoerle-Parwijs, Antwerpen, Belgium 2260",51.0875845,4.8537286
,Jos Geunsplein,1.0,2260.0,TongerloAntw.),Antwerpen,,,,,"1.0 Jos Geunsplein, TongerloAntw.), Antwerpen, Belgium 2260",51.1054933,4.9166093
,Koningstraat ,47.0,1000.0,Brussel,Bruxelles-Brussel,,,,,"47.0 Koningstraat , Brussel, Bruxelles-Brussel, Belgium 1000",50.8503534,4.3641739
,Marnixdreef ,5.0,2500.0,Lier,Antwerpen,,,,,"5.0 Marnixdreef , Lier, Antwerpen, Belgium 2500",51.1441423,4.6016122
,Marcel Habetslaan ,7.0,3600.0,Genk,Limburg,,,,,"7.0 Marcel Habetslaan , Genk, Limburg, Belgium 3600",51.0099058,5.5059835
,Willekensmolenstraat ,140.0,3500.0,Hasselt,Limburg,,,,,"140.0 Willekensmolenstraat , Hasselt, Limburg, Belgium 3500",50.9324702,5.3510689
,Sint-Truidersteenweg ,323.0,3700.0,Tongeren,Limburg,,,,,"323.0 Sint-Truidersteenweg , Tongeren, Limburg, Belgium 3700",50.7784227,5.4297849
,Horizonlaan ,42.0,3600.0,Genk,Limburg,,,,,"42.0 Horizonlaan , Genk, Limburg, Belgium 3600",51.0129889,5.5029321
,Gouverneur Verwilghensingel,3.0,3500.0,Hasselt,Limburg,,,,,"3.0 Gouverneur Verwilghensingel, Hasselt, Limburg, Belgium 3500",50.9377609,5.3529833
,Europaplein,36.0,3630.0,Maasmechelen,Limburg,,,,,"36.0 Europaplein, Maasmechelen, Limburg, Belgium 3630",50.9885224,5.6897379
,Stationstraat ,36.0,3590.0,Diepenbeek,Limburg,,,,,"36.0 Stationstraat , Diepenbeek, Limburg, Belgium 3590",50.9157315,5.4258819
,Gouverneur Verwilghensingel ,1.0,3500.0,Hasselt,Limburg,,,,,"1.0 Gouverneur Verwilghensingel , Hasselt, Limburg, Belgium 3500",50.9377609,5.3529833
,Appelboomgaardstraat,2.0,3740.0,Bilzen,Limburg,,,,,"2.0 Appelboomgaardstraat, Bilzen, Limburg, Belgium 3740",50.8910516,5.5222895
,Toekomstlaan ,5.0,3910.0,Neerpelt,Limburg,,,,,"5.0 Toekomstlaan , Neerpelt, Limburg, Belgium 3910",51.2320141,5.4248886
,Martelarenlaan ,17.0,3500.0,Hasselt,Limburg,,,,,"17.0 Martelarenlaan , Hasselt, Limburg, Belgium 3500",50.9335434,5.3411352
,Craenevenne ,86.0,3600.0,Genk,Limburg,,,,,"86.0 Craenevenne , Genk, Limburg, Belgium 3600",50.9644485,5.4286117
,Kruisveld,30.0,1840.0,Londerzeel,Vlaams-Brabant,,,,,"30.0 Kruisveld, Londerzeel, Vlaams-Brabant, Belgium 1840",51.0111946,4.2925898
,Universiteitslaan ,1.0,3500.0,Hasselt,Limburg,,,,,"1.0 Universiteitslaan , Hasselt, Limburg, Belgium 3500",50.9300264,5.3793397
,Rue du Petit Granit ,26.0,5580.0,Rochefort,Namur,,,,,"26.0 Rue du Petit Granit , Rochefort, Namur, Belgium 5580",50.1755572,5.2049482
,Rue du bois des Hospice,5.0,7522.0,Blandain,Hainaut,,,,,"5.0 Rue du bois des Hospice, Blandain, Hainaut, Belgium 7522",50.6239218,3.3224551
,Rue de la Barrière ,37.0,7011.0,Ghlin,Hainaut,,,,,"37.0 Rue de la Barrière , Ghlin, Hainaut, Belgium 7011",50.46551,3.91039
,Rue Pré des Haz ,23.0,5060.0,Sambreville,Namur,,,,,"23.0 Rue Pré des Haz , Sambreville, Namur, Belgium 5060",50.4289258,4.6038958
,Nijverheidslaan ,9.0,8570.0,Vichte,West-Vlaanderen,,,,,"9.0 Nijverheidslaan , Vichte, West-Vlaanderen, Belgium 8570",50.8300721,3.3903768
,Rue des Champs Élysées ,4.0,5590.0,Ciney,Namur,,,,,"4.0 Rue des Champs Élysées , Ciney, Namur, Belgium 5590",50.3147871,5.0995541
,Rue de la Clef,41.0,4650.0,Herve,Liège,,,,,"41.0 Rue de la Clef, Herve, Liège, Belgium 4650",50.6382689,5.7861455
,Chemin du Tersoit ,32.0,5590.0,Ciney,Namur,,,,,"32.0 Chemin du Tersoit , Ciney, Namur, Belgium 5590",50.2890747,5.1191697
,Chée de Bruxelles,416.0,1300.0,Wavre,Brabant Wallon,,,,,"416.0 Chée de Bruxelles, Wavre, Brabant Wallon, Belgium 1300",50.7325542,4.5899647
,Blijkerijstraat ,73.0,2390.0,Malle,Antwerpen,,,,,"73.0 Blijkerijstraat , Malle, Antwerpen, Belgium 2390",51.302381,4.7397011
,Franseweg ,20.0,2920.0,Kalmthout,Antwerpen,,,,,"20.0 Franseweg , Kalmthout, Antwerpen, Belgium 2920",51.3664208,4.4984092
,Berckhovestraat,25.0,2390.0,Malle,Antwerpen,,,,,"25.0 Berckhovestraat, Malle, Antwerpen, Belgium 2390",51.3001629,4.6945954
,Rue Mabîme ,58.0,4432.0,Alleur,Liège,,,,,"58.0 Rue Mabîme , Alleur, Liège, Belgium 4432",50.6688048,5.5240099
,Maastrichterstwg ,254.0,3500.0,Hasselt,Limburg,,,,,"254.0 Maastrichterstwg , Hasselt, Limburg, Belgium 3500",50.927439,5.3583527
,Pl. des Jardins de Baseilles ,4.0,5101.0,Erpent,Namur,,,,,"4.0 Pl. des Jardins de Baseilles , Erpent, Namur, Belgium 5101",50.4411634,4.9048206
,Rijksweg ,9.0,2870.0,Puurs,Antwerpen,,,,,"9.0 Rijksweg , Puurs, Antwerpen, Belgium 2870",51.0642255,4.3188753
,Aachener Str. ,7.0,4700.0,Eupen,Liège,,,,,"7.0 Aachener Str. , Eupen, Liège, Belgium 4700",50.6436937,6.0447625
,Rue Emile Tumelaire ,69.0,6000.0,Charleroi,Hainaut,,,,,"69.0 Rue Emile Tumelaire , Charleroi, Hainaut, Belgium 6000",50.4101061,4.4496963
,Nadine Crappéstr. ,1.0,9000.0,Gent,Oost-Vlaanderen,,,,,"1.0 Nadine Crappéstr. , Gent, Oost-Vlaanderen, Belgium 9000",51.0545985,3.6909441
,Oudeleeuwenrui,25.0,2000.0,Antwerpen,Antwerpen,,,,,"25.0 Oudeleeuwenrui, Antwerpen, Antwerpen, Belgium 2000",51.2269559,4.4088267
,Dirk Martensstr.,26.0,8200.0,Sint-Andries,West-Vlaanderen,,,,,"26.0 Dirk Martensstr., Sint-Andries, West-Vlaanderen, Belgium 8200",51.2099776,3.1976347
,Ovenstraat,5.0,8800.0,BeverenRoeselare),West-Vlaanderen,,,,,"5.0 Ovenstraat, BeverenRoeselare), West-Vlaanderen, Belgium 8800",50.9492747,3.0968342
,Leuvensestwg,555.0,1930.0,Zaventem,Vlaams-Brabant,,,,,"555.0 Leuvensestwg, Zaventem, Vlaams-Brabant, Belgium 1930",50.8740713,4.4881282
,Leuvensestwg. ,573.0,1930.0,Zaventem,Vlaams-Brabant,,,,,"573.0 Leuvensestwg. , Zaventem, Vlaams-Brabant, Belgium 1930",50.8740713,4.4881282
,haven 1930 geslecht ,1.0,9130.0,Doel,Oost-Vlaanderen,,,,,"1.0 haven 1930 geslecht , Doel, Oost-Vlaanderen, Belgium 9130",51.2894883,4.2752659
,rue Achouffe,8.0,6666.0,Houffalize,Luxembourg,,,,,"8.0 rue Achouffe, Houffalize, Luxembourg, Belgium 6666",50.1488918,5.7450507
,Straat Moleneinde,2.0,9200.0,Schoonaarde,Oost-Vlaanderen,,,,,"2.0 Straat Moleneinde, Schoonaarde, Oost-Vlaanderen, Belgium 9200",51.002151,4.0167943
,Rue du Val Saint-Lambert),219.0,4100.0,Seraing,Liège,,,,,"219.0 Rue du Val Saint-Lambert), Seraing, Liège, Belgium 4100",50.5979958,5.4859761
,Kruisstraat,24.0,3120.0,Tremelo,Vlaams-Brabant,,,,,"24.0 Kruisstraat, Tremelo, Vlaams-Brabant, Belgium 3120",50.9944506,4.6868767
,Blokkenstraat,,3060.0,Korbeek-Dijle,Vlaams-Brabant,,,,," Blokkenstraat, Korbeek-Dijle, Vlaams-Brabant, Belgium 3060",50.8513178,4.6259243
,Tiensesteenweg,168.0,3800.0,Sint-Truiden,Limburg,,,,,"168.0 Tiensesteenweg, Sint-Truiden, Limburg, Belgium 3800",50.8134991,5.1589594
,dorp,47.0,2310.0,Rijkevorsel,Antwerpen,,,,,"47.0 dorp, Rijkevorsel, Antwerpen, Belgium 2310",51.3550139,4.7706425
,Zuiderdijk,,2310.0,Rijkevorsel,Antwerpen,,,,," Zuiderdijk, Rijkevorsel, Antwerpen, Belgium 2310",51.3276076,4.7827404
,Kerkdreef,61.0,2310.0,Rijkevorsel,Antwerpen,,,,,"61.0 Kerkdreef, Rijkevorsel, Antwerpen, Belgium 2310",51.3293872,4.7801299
,Industriepark Zwijnaarde,,9052.0,Gent,Oost-Vlaanderen,,,,," Industriepark Zwijnaarde, Gent, Oost-Vlaanderen, Belgium 9052",51.0086896,3.7226979
,Molenzijdseheide,1.0,2330.0,Merksplas,Antwerpen,,,,,"1.0 Molenzijdseheide, Merksplas, Antwerpen, Belgium 2330",51.3697028,4.838907799999999
,Pastoorsbos,35.0,2200.0,Noorderwijk,Antwerpen,,,,,"35.0 Pastoorsbos, Noorderwijk, Antwerpen, Belgium 2200",51.1315492,4.8298483
,Hamonterweg,138.0,3950.0,Bocholt,Limburg,,,,,"138.0 Hamonterweg, Bocholt, Limburg, Belgium 3950",51.179837,5.5855024
,Reppelerweg ,183.0,3950.0,Bocholt,Limburg,,,,,"183.0 Reppelerweg , Bocholt, Limburg, Belgium 3950",51.1551322,5.5631028
,Chée de Vilvorde ,156.0,1120.0,Bruxelles,Bruxelles-Brussel,,,,,"156.0 Chée de Vilvorde , Bruxelles, Bruxelles-Brussel, Belgium 1120",50.8941631,4.3982083
,Av de la Toison d or,,1050.0,Bruxelles,Bruxelles-Brussel,,,,," Av de la Toison d or, Bruxelles, Bruxelles-Brussel, Belgium 1050",50.8362106,4.3564723
,Catsbeekstraat,20.0,3730.0,Hoeselt,Limburg,,,,,"20.0 Catsbeekstraat, Hoeselt, Limburg, Belgium 3730",50.8549414,5.4814783
,"Thor Park, Poort Genk",8310.0,3600.0,Genk,Limburg,,,,,"8310.0 Thor Park, Poort Genk, Genk, Limburg, Belgium 3600",50.997887,5.5352216
,Penitentenlaan,22.0,9620.0,Velzeke-Ruddershove,Oost-Vlaanderen,,,,,"22.0 Penitentenlaan, Velzeke-Ruddershove, Oost-Vlaanderen, Belgium 9620",50.8816345,3.7807244
,Jakenshof,,8800.0,Roeselare,West-Vlaanderen,,,,," Jakenshof, Roeselare, West-Vlaanderen, Belgium 8800",50.91055,3.1634
,Galgenveldstraat,10.0,8700.0,Tielt,West-Vlaanderen,,,,,"10.0 Galgenveldstraat, Tielt, West-Vlaanderen, Belgium 8700",51.0009504,3.3450549
,Kruispad,2.0,2310.0,Rijkevorsel,Antwerpen,,,,,"2.0 Kruispad, Rijkevorsel, Antwerpen, Belgium 2310",51.34246,4.75055
,Bavelstraat,,2310.0,Rijkevorsel,Antwerpen,,,,," Bavelstraat, Rijkevorsel, Antwerpen, Belgium 2310",51.3535912,4.7677131
,Rue de Bruxelles,484.0,1480.0,Tubize,Brabant Wallon,,,,,"484.0 Rue de Bruxelles, Tubize, Brabant Wallon, Belgium 1480",50.7,4.205418
,Weg naar As,91.0,3600.0,Genk,Limburg,,,,,"91.0 Weg naar As, Genk, Limburg, Belgium 3600",50.9754397,5.5217369
,Rue Geo Warzée ,19.0,4520.0,Wanze,Liège,,,,,"19.0 Rue Geo Warzée , Wanze, Liège, Belgium 4520",50.5360311,5.2230265
,Rue Moncousin,28.0,4520.0,Wanze,Liège,,,,,"28.0 Rue Moncousin, Wanze, Liège, Belgium 4520",50.5531441,5.1992793
,Rue de Bruxelles ,484.0,1480.0,Tubize,Brabant Wallon,,,,,"484.0 Rue de Bruxelles , Tubize, Brabant Wallon, Belgium 1480",50.7,4.205418
,Nieuwe Gentsestwg ,21.0,1702.0,Groot-Bijgaarden,Vlaams-Brabant,,,,,"21.0 Nieuwe Gentsestwg , Groot-Bijgaarden, Vlaams-Brabant, Belgium 1702",50.8778917,4.2819553
,Ingelmunstersestr ,46.0,8870.0,Emelgem,West-Vlaanderen,,,,,"46.0 Ingelmunstersestr , Emelgem, West-Vlaanderen, Belgium 8870",50.9236766,3.2337956
,Keesinglaan ,,2100.0,Deurne,Antwerpen,,,,," Keesinglaan , Deurne, Antwerpen, Belgium 2100",51.2356105,4.4641649
,Nijverheidsstraat ,9.0,9950.0,Waarschoot,Oost-Vlaanderen,,,,,"9.0 Nijverheidsstraat , Waarschoot, Oost-Vlaanderen, Belgium 9950",51.153376,3.6091786
,Schoolstraat ,2.0,2110.0,Wijnegem,Antwerpen,,,,,"2.0 Schoolstraat , Wijnegem, Antwerpen, Belgium 2110",51.2295133,4.5216747
,Schoolstraat,2.0,2110.0,Wijnegem,Antwerpen,,,,,"2.0 Schoolstraat, Wijnegem, Antwerpen, Belgium 2110",51.2295133,4.5216747
,Industrieweg ,1074.0,3540.0,Herk-de-Stad,Limburg,,,,,"1074.0 Industrieweg , Herk-de-Stad, Limburg, Belgium 3540",50.9465149,5.1662433
,Dorpsplein ,6.0,3640.0,Kinrooi,Limburg,,,,,"6.0 Dorpsplein , Kinrooi, Limburg, Belgium 3640",51.1449817,5.7424084
,Terlicht ,25.0,9451.0,Kerksken,Oost-Vlaanderen,,,,,"25.0 Terlicht , Kerksken, Oost-Vlaanderen, Belgium 9451",50.8801441,3.9747577
,Industr-zone N II - Zandvoortstr 3,3.0,2800.0,Mechelen,Antwerpen,,,,,"3.0 Industr-zone N II - Zandvoortstr 3, Mechelen, Antwerpen, Belgium 2800",51.0502195,4.4481451
,Industr-zone N II - Zandvoortstr ,3.0,2800.0,Mechelen,Antwerpen,,,,,"3.0 Industr-zone N II - Zandvoortstr , Mechelen, Antwerpen, Belgium 2800",51.0511373,4.4468505
,Industreieweg ,1.0,8800.0,Roeselare,West-Vlaanderen,,,,,"1.0 Industreieweg , Roeselare, West-Vlaanderen, Belgium 8800",50.9387847,3.1451697
,Beneluxpark ,22.0,8500.0,Kortrijk,West-Vlaanderen,,,,,"22.0 Beneluxpark , Kortrijk, West-Vlaanderen, Belgium 8500",50.7999855,3.2794026
,Koningstraat ,217.0,1210.0,Brussel,Bruxelles-Brussel,,,,,"217.0 Koningstraat , Brussel, Bruxelles-Brussel, Belgium 1210",50.8519015,4.3651033
,Sint-Lendriksborre ,6.0,1120.0,Brussel,Bruxelles-Brussel,,,,,"6.0 Sint-Lendriksborre , Brussel, Bruxelles-Brussel, Belgium 1120",50.9093288,4.3967014
,Kammenstr. ,81.0,2000.0,Antwerpen,Antwerpen,,,,,"81.0 Kammenstr. , Antwerpen, Antwerpen, Belgium 2000",51.2171349,4.4007885
,Linkhoutsebn ,51.0,3545.0,Halen,Limburg,,,,,"51.0 Linkhoutsebn , Halen, Limburg, Belgium 3545",50.9742829,5.0994554
,Nieuwstr. ,123.0,1000.0,Brussel,Bruxelles-Brussel,,,,,"123.0 Nieuwstr. , Brussel, Bruxelles-Brussel, Belgium 1000",50.8527348,4.3559377
,Rue du géron ,43.0,5300.0,Seilles,Namur,,,,,"43.0 Rue du géron , Seilles, Namur, Belgium 5300",50.5034488,5.1209604
,Minderhoutdorp ,3.0,2322.0,Minderhout,Antwerpen,,,,,"3.0 Minderhoutdorp , Minderhout, Antwerpen, Belgium 2322",51.416194,4.7634389
,Worteldorp,15.0,2323.0,Wortel,Antwerpen,,,,,"15.0 Worteldorp, Wortel, Antwerpen, Belgium 2323",51.3960451,4.7980344
,Gemeenteplein ,2.0,2328.0,Meerle,Antwerpen,,,,,"2.0 Gemeenteplein , Meerle, Antwerpen, Belgium 2328",51.4741124,4.8041484
,Chemin du Moulin du bœuf ,12.0,7784.0,Bas-Warneton,Hainaut,,,,,"12.0 Chemin du Moulin du bœuf , Bas-Warneton, Hainaut, Belgium 7784",50.7671599,2.9669641
,Rue des Arts ,10.0,7780.0,Comines,Hainaut,,,,,"10.0 Rue des Arts , Comines, Hainaut, Belgium 7780",50.7669722,3.0025877
,Rue de la 143ème Brigade ,,7780.0,Comines,Hainaut,,,,," Rue de la 143ème Brigade , Comines, Hainaut, Belgium 7780",50.76874590000001,2.9997061
,Rue De Faubourg de Lille,45.0,7784.0,Warneton,Hainaut,,,,,"45.0 Rue De Faubourg de Lille, Warneton, Hainaut, Belgium 7784",50.7505322,2.9435095
,Rue J. Netzer ,21.0,6700.0,Arlon,Luxembourg,,,,,"21.0 Rue J. Netzer , Arlon, Luxembourg, Belgium 6700",49.6823779,5.8138333
,Rue des Griottes ,26.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"26.0 Rue des Griottes , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7833427,4.3345203
,Rue du Kriekenput ,14.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"14.0 Rue du Kriekenput , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.779002,4.3436131
,Chée de Neerstalle ,489.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"489.0 Chée de Neerstalle , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.8022113,4.3163016
,Rue Vanderkindere,383.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"383.0 Rue Vanderkindere, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.81465439999999,4.3391601
,Av. Paul Stroobant ,43.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"43.0 Av. Paul Stroobant , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.79867,4.3481433
,Chée de Neerstalle ,431.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"431.0 Chée de Neerstalle , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.8022113,4.3163016
,Rue Zwartebeek ,23.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"23.0 Rue Zwartebeek , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.796842,4.3175205
,Av. de la Chênaie ,83.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"83.0 Av. de la Chênaie , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7874168,4.3513589
,Rue Rouge ,2.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"2.0 Rue Rouge , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.8017719,4.3429053
,Rue F. Vervloet,10.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"10.0 Rue F. Vervloet, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7913806,4.3308028
,Rue du Doyenné ,60.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"60.0 Rue du Doyenné , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.8047217,4.3390539
,Av. d Hougoumont ,8.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"8.0 Av. d Hougoumont , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.772879,4.3811045
,Av. des Eglantiers ,21.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"21.0 Av. des Eglantiers , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.78228,4.3705629
,Av. d Homborchveld,34.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"34.0 Av. d Homborchveld, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7787674,4.339731
,Rue des Polders ,,1180.0,Bruxelles,Bruxelles-Brussel,,,,," Rue des Polders , Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7963378,4.3204124
